id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,comment_text_clean,toxicity_score
sample_3664,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3665,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3666,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3667,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3668,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3669,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3670,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3671,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3672,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3673,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3674,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3675,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3676,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3677,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3678,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3679,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3680,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3681,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3682,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3683,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3684,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3685,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3686,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3687,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3688,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3689,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3690,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3691,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3692,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3693,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3694,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3695,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3696,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3697,Your argument makes no sense,1,0,1,0,1,0,your argument makes no sense,1
sample_3698,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3699,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3700,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3701,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3702,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3703,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3704,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3705,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3706,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3707,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3708,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3709,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3710,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3711,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3712,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3713,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3714,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3715,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3716,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3717,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3718,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3719,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3720,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3721,This content is inappropriate,1,1,1,0,0,0,this content is inappropriate,1
sample_3722,I strongly disagree with your opinion,1,1,0,0,0,0,i strongly disagree with your opinion,1
sample_3723,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3724,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3725,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3726,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3727,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3728,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3729,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3730,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3731,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3732,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3733,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3734,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3735,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3736,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3737,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3738,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3739,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3740,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3741,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3742,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3743,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3744,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3745,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3746,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3747,This content is inappropriate,1,1,0,0,1,0,this content is inappropriate,1
sample_3748,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3749,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3750,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3751,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3752,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3753,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3754,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3755,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3756,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3757,Your argument makes no sense,1,0,0,0,0,0,your argument makes no sense,1
sample_3758,This is completely unacceptable behavior,1,0,0,0,0,0,this is completely unacceptable behavior,1
sample_3759,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3760,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3761,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3762,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3763,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3764,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3765,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3766,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3767,Your argument makes no sense,1,0,0,0,0,0,your argument makes no sense,1
sample_3768,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3769,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3770,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3771,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3772,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3773,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3774,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3775,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3776,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3777,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3778,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3779,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3780,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3781,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3782,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3783,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3784,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3785,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3786,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3787,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3788,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3789,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3790,This content is inappropriate,1,0,1,0,0,0,this content is inappropriate,1
sample_3791,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3792,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3793,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3794,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3795,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3796,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3797,You're absolutely wrong about this,1,1,0,0,0,0,youre absolutely wrong about this,1
sample_3798,This content is inappropriate,1,0,0,0,0,0,this content is inappropriate,1
sample_3799,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3800,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3801,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3802,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3803,This is completely unacceptable behavior,1,1,0,1,0,0,this is completely unacceptable behavior,1
sample_3804,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3805,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3806,Your argument makes no sense,1,0,0,0,0,0,your argument makes no sense,1
sample_3807,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3808,I strongly disagree with your opinion,1,0,0,0,1,0,i strongly disagree with your opinion,1
sample_3809,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3810,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3811,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3812,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3813,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3814,This content is inappropriate,1,0,0,0,0,0,this content is inappropriate,1
sample_3815,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3816,This content is inappropriate,1,0,1,0,1,0,this content is inappropriate,1
sample_3817,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3818,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3819,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3820,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3821,This is completely unacceptable behavior,1,0,1,0,0,0,this is completely unacceptable behavior,1
sample_3822,Your argument makes no sense,1,0,0,0,0,0,your argument makes no sense,1
sample_3823,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3824,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3825,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3826,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3827,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3828,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3829,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3830,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3831,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3832,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3833,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3834,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3835,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3836,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3837,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3838,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3839,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3840,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3841,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3842,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3843,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3844,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3845,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3846,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3847,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3848,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3849,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3850,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3851,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3852,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3853,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3854,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3855,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3856,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3857,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3858,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3859,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3860,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3861,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3862,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3863,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3864,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3865,This content is inappropriate,1,0,0,0,0,0,this content is inappropriate,1
sample_3866,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3867,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3868,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3869,This is completely unacceptable behavior,1,1,0,0,1,0,this is completely unacceptable behavior,1
sample_3870,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3871,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3872,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3873,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3874,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3875,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3876,This content is inappropriate,1,0,0,0,0,0,this content is inappropriate,1
sample_3877,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3878,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3879,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3880,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3881,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3882,You're absolutely wrong about this,1,0,0,1,1,0,youre absolutely wrong about this,1
sample_3883,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3884,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3885,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3886,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3887,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3888,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3889,This is completely unacceptable behavior,1,1,0,0,0,0,this is completely unacceptable behavior,1
sample_3890,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3891,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3892,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3893,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3894,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3895,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3896,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3897,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3898,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3899,You're absolutely wrong about this,1,0,0,0,0,0,youre absolutely wrong about this,1
sample_3900,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3901,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3902,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3903,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3904,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3905,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3906,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3907,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3908,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3909,I strongly disagree with your opinion,1,0,0,1,1,0,i strongly disagree with your opinion,1
sample_3910,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3911,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3912,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3913,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3914,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3915,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3916,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3917,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3918,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3919,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3920,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3921,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3922,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3923,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3924,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3925,You're absolutely wrong about this,1,0,0,0,0,0,youre absolutely wrong about this,1
sample_3926,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3927,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3928,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3929,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3930,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3931,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3932,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3933,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3934,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3935,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3936,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3937,I strongly disagree with your opinion,1,0,0,0,0,0,i strongly disagree with your opinion,1
sample_3938,I strongly disagree with your opinion,1,0,0,0,1,0,i strongly disagree with your opinion,1
sample_3939,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3940,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3941,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3942,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3943,This content is inappropriate,1,1,0,0,1,0,this content is inappropriate,1
sample_3944,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3945,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3946,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3947,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3948,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3949,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3950,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3951,I strongly disagree with your opinion,1,0,0,0,0,0,i strongly disagree with your opinion,1
sample_3952,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3953,I strongly disagree with your opinion,1,0,0,0,0,0,i strongly disagree with your opinion,1
sample_3954,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3955,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3956,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3957,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3958,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3959,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3960,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3961,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3962,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3963,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3964,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3965,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3966,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3967,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3968,This content is inappropriate,1,0,1,0,1,0,this content is inappropriate,1
sample_3969,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3970,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3971,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3972,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3973,I strongly disagree with your opinion,1,0,1,0,0,0,i strongly disagree with your opinion,1
sample_3974,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3975,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3976,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3977,Your argument makes no sense,1,0,1,0,1,0,your argument makes no sense,1
sample_3978,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3979,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3980,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3981,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3982,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3983,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3984,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3985,This is completely unacceptable behavior,1,0,1,0,1,0,this is completely unacceptable behavior,1
sample_3986,I'd like to learn more about this,0,0,0,0,0,0,id like to learn more about this,0
sample_3987,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3988,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3989,That's an interesting point to consider,0,0,0,0,0,0,thats an interesting point to consider,0
sample_3990,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3991,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3992,I appreciate your perspective on this topic,0,0,0,0,0,0,i appreciate your perspective on this topic,0
sample_3993,"Great discussion, everyone",0,0,0,0,0,0,great discussion everyone,0
sample_3994,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
sample_3995,Thanks for sharing this information,0,0,0,0,0,0,thanks for sharing this information,0
